ruta,clase,split
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/1cf5aba2d9.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fcc52d29c7.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ce4da86b01.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/b5a035c193.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/a8c6a34724.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9aeceaeb94.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9086aaf37a.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ce265e0c7c.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9a730467bd.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/e9cfa5c6a2.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/a811a3e99c.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/c94799f5fd.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/314e7fed94.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/cf1237cfa1.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/2107648a62.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/8e2ed739c9.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5a00cd01af.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/86c3087e53.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/274841ad45.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/56be14fc5b.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/7a9cbd9894.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/8f46d72e95.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/d3aa35b131.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/460a063c96.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/7eb7063730.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/33afdb5309.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/524717cba5.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/1665567774.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/8723107e56.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/e7d3f02fa0.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/659561f8de.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/0886e986b4.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/84cb2ca3ad.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ddbb089b3c.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/8d5050dd52.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/55de9d6412.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/91355fee7d.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/4f3c4c31f4.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9beefc4b94.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/32c00c8853.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/08bb56bb92.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fca86164c3.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/54641cc21f.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/6a7fcece68.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/20df6d779c.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/b02be6b40e.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/b9f5c488f5.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9e32f76fcf.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fe01ee22fa.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/84397fffe9.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/42d72cb67f.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/704f002caf.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5e4eb4420f.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ee401226f7.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/275e2a221a.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/acd153bbe4.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/909e279c43.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5bba97a0ce.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/33340b54e6.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/0b66b72d6a.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/05629fe64e.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/48762c07f9.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/1fb16986c3.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/7337f4e9d9.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9fbbc01ab7.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fc4175c961.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5d7a31dd79.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ce92809939.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/c2d7f541f0.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/971b13e9a1.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/e13f9f09a1.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/9afc322d2b.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/4cca42bbe5.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/8088d249ce.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/f0fa63452f.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/28037ef3f6.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/486a092118.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/1838cbdf13.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/61326ac9cf.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/752ad035de.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/2e9fe12269.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/1cbdb1bc12.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/052640c26f.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ac56c664e4.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/d430cde722.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fadc765ccb.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/d7beaf5175.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/a9660fcee5.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/993e92e7d8.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/cf5c4d0079.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/65e29d5815.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/54190e242c.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/807e81781d.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/b8278775fc.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/4876b29268.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/f1eace615f.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fc96b1b3c8.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ba966ee3b7.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/7361c65845.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/14b9209db0.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/8f14696566.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/515a997ac5.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5457e5a421.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/1e583dd671.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/0a28645768.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/057dab3e39.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/00b443ad7b.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/e5df457be8.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/dbc389e01d.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/7a3f3ea187.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/75194bcab8.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5c0e91dcc0.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/672a9580bf.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/a9edc7563e.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/dc5a7b3f4a.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/23e01629ba.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/e06dc9d1e1.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/57ef5c8c82.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/494d299173.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/e983a04484.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/915d313465.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/d6f1b439ad.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/985642144b.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ad1bc2e333.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/78a2f43dc0.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/ec76196058.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/be584b18dc.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/fdf6be7631.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/f8901f8481.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/d432e379e2.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5e7f79cf36.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/5b93d244cb.jpg,carton,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/carton/d35c6610e4.jpg,carton,train
